system:index,gain_ha,gain_m2,.geo
000000000000000000d1,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[72.93825168855408,18.936250438198037],[72.93850139898366,18.93625037292321],[72.93850139898366,18.936749787487265],[72.93825168855408,18.936749852267337],[72.93825168855409,18.936500101299817],[72.93800197786258,18.936500078220327],[72.93800197786258,18.93625041536594],[72.93825168855408,18.936250438198037]]]}"
000000000000000000d2,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[72.98100106084085,18.93674981923159],[72.98100106084085,18.936500113659168],[72.98150048141656,18.936500113195706],[72.98150048141656,18.936999525499825],[72.98075139520603,18.936999572181367],[72.98075139520603,18.93674986668345],[72.98100106084085,18.93674981923159]]]}"
000000000000000000d3,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[72.93900081905687,18.936749832073666],[72.93900081905687,18.936999496262104],[72.93850139898366,18.93699953887455],[72.93850139898366,18.936749787487265],[72.93900081905687,18.936749832073666]]]}"
000000000000000000d4,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[72.94225152969186,18.93749898251722],[72.94225152969186,18.937748650442277],[72.942001823198,18.93774863274915],[72.942001823198,18.937498965071423],[72.94225152969186,18.93749898251722]]]}"
000000000000000000d5,0.009408515167236328,94.08515167236328,"{""type"":""Polygon"",""coordinates"":[[[72.97824985889369,18.940250192383072],[72.97824985889369,18.939501077101443],[72.97849952717682,18.939501124217387],[72.97849952717682,18.939251419220763],[72.97874919519569,18.93925137796852],[72.97874919519569,18.93900167289722],[72.97924862054072,18.939001684834825],[72.97924862054072,18.938497801105008],[72.97949837786665,18.93849776633506],[72.97949837786665,18.93824806104265],[72.9797480448282,18.93824810485362],[72.9797480448282,18.937998399486535],[72.97999780162523,18.937998363395874],[72.97999780162523,18.937748657954106],[72.98025197304354,18.937748685223443],[72.98025197304354,18.93749897970259],[72.9805016392072,18.937498933817604],[72.9805016392072,18.93699952279896],[72.98075139520603,18.936999572181367],[72.98075139520603,18.93774868970813],[72.9805016392072,18.937748639585152],[72.9805016392072,18.938248051636645],[72.98025197304354,18.938248096781514],[72.98025197304354,18.938751982165048],[72.97999780162523,18.938751953886378],[72.97999780162523,18.939501072802287],[72.97949837786665,18.939501062358417],[72.97949837786665,18.939750768514223],[72.97924862054072,18.939750802045687],[72.97924862054072,18.940250214379716],[72.97849952717682,18.940250240239404],[72.97849952717681,18.940499945924085],[72.97800010024577,18.940499928544067],[72.97800010024577,18.94025022335302],[72.97824985889369,18.940250192383072]]]}"
000000000000000000d6,0.009408475494384765,94.08475494384766,"{""type"":""Polygon"",""coordinates"":[[[72.94325035304539,18.940499909785274],[72.94325035304539,18.940250238974528],[72.94350005822821,18.94025025707813],[72.94350005822821,18.940000498495994],[72.9437497631488,18.9400005159387],[72.9437497631488,18.939501086492214],[72.94474858020833,18.939501062452774],[72.94474858020833,18.939251390846604],[72.94524798716421,18.939251419699353],[72.94524798716421,18.93900166007424],[72.94550219589553,18.93900165947402],[72.94550219589553,18.93849775541511],[72.94600160126781,18.938497780279103],[72.94600160126781,18.939251358010985],[72.94575189871286,18.939251345039416],[72.94575189871286,18.940000538748382],[72.94550219589553,18.940000524621325],[72.94550219589553,18.94025019749001],[72.94524798716421,18.940250196831403],[72.94524798716421,18.940999303411314],[72.94424917220314,18.94099932482376],[72.94424917220314,18.941249084836375],[72.9437497631488,18.94124904871819],[72.9437497631488,18.940499946073594],[72.94350005822821,18.940499928136198],[72.94350005822821,18.94099935846469],[72.94325035304539,18.94099933961907],[72.94325035304539,18.941498770141035],[72.94300064760031,18.941498750387183],[72.94300064760031,18.94049989102084],[72.94325035304539,18.940499909785274]]]}"
000000000000000000d7,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[72.97775043143409,18.94099937772688],[72.97775043143409,18.94049996732235],[72.97800010024577,18.940499928544067],[72.97800010024577,18.941249045149025],[72.97750067225745,18.941249024634185],[72.97750067225745,18.940999319420893],[72.97775043143409,18.94099937772688]]]}"
000000000000000000d8,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[72.97750067225745,18.941249024634185],[72.97750067225745,18.94149873001942],[72.97725100291728,18.94149876698379],[72.97725100291728,18.941249061845312],[72.97750067225745,18.941249024634185]]]}"
000000000000000000d9,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[72.94325035304539,18.941998201351073],[72.94325035304539,18.942247873365794],[72.94300064760031,18.942247940566393],[72.94300064760031,18.9419981811025],[72.94325035304539,18.941998201351073]]]}"
000000000000000000da,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[72.94575189871286,18.941998191584005],[72.94575189871286,18.94224786607593],[72.94550219589553,18.942247937420532],[72.94550219589553,18.941998175478524],[72.94575189871286,18.941998191584005]]]}"
000000000000000000db,0.0030623392172420727,30.623392172420726,"{""type"":""Polygon"",""coordinates"":[[[72.94350005822822,18.942502038414048],[72.94350005822821,18.942751798719737],[72.94300064760031,18.94275175714328],[72.94300064760031,18.942502085028913],[72.94350005822822,18.942502038414048]]]}"
000000000000000000dc,0.016492200514849495,164.92200514849495,"{""type"":""Polygon"",""coordinates"":[[[72.95649833287888,18.94400028968895],[72.95649833287888,18.944499750577947],[72.95624864136668,18.944499749794392],[72.95624864136668,18.94400028939967],[72.95649833287888,18.94400028968895]]]}"
000000000000000000dd,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[72.95624864136668,18.944749436398663],[72.95624864136668,18.944999123174693],[72.95599894959152,18.94499920918506],[72.95599894959152,18.944749434954467],[72.95624864136668,18.944749436398663]]]}"
000000000000000000de,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[72.98525065193941,18.945498608759284],[72.98525065193941,18.945748324726534],[72.98500090070894,18.945748274147324],[72.98500090070894,18.94549855842685],[72.98525065193941,18.945498608759284]]]}"
000000000000000000df,0.00468573807959463,46.857380795946305,"{""type"":""Polygon"",""coordinates"":[[[73.00199896620016,18.941998194954355],[73.00199896620016,18.943001502234456],[73.00174932285269,18.943001490560054],[73.00174932285269,18.94199818426992],[73.00199896620016,18.941998194954355]]]}"
000000000000000000e0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[73.00524971095116,18.94700130926567],[73.00524971095116,18.947251046011917],[73.00475025072895,18.947251007715103],[73.00475025072895,18.947001271461758],[73.00524971095116,18.94700130926567]]]}"
000000000000000000e1,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[73.01724913891631,18.94775040342216],[73.01724913891631,18.948000152519693],[73.01674970428581,18.948000152488362],[73.01674970428581,18.947750403883333],[73.01724913891631,18.94775040342216]]]}"
000000000000000000e2,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[73.0132493078379,18.950751382135007],[73.0132493078379,18.95150053656429],[73.01299958638681,18.951500526679315],[73.01299958638681,18.950751372988886],[73.0132493078379,18.950751382135007]]]}"
000000000000000000e3,0.03645069868798349,364.5069868798349,"{""type"":""Polygon"",""coordinates"":[[[73.01049803299617,18.95274907692758],[73.01049803299617,18.95299882279669],[73.0107521714282,18.952998813984404],[73.0107521714282,18.953248472552787],[73.01049803299617,18.953248481114468],[73.01049803299617,18.95349822732596],[73.01024830861071,18.95349821091345],[73.01024830861071,18.952998806876806],[73.009998583959,18.952998790543294],[73.00974894912946,18.952998782251687],[73.00974894912946,18.952749124843738],[73.01049803299617,18.95274907692758]]]}"
000000000000000000e4,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[73.04700023576633,18.953747929044546],[73.04700023576633,18.954002098336588],[73.04675055045597,18.954002054150013],[73.04675055045597,18.953747885108097],[73.04700023576633,18.953747929044546]]]}"
000000000000000000e5,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[73.04724992080831,18.954251837317557],[73.04724992080831,18.954751228246042],[73.04700023576633,18.95475118373566],[73.04700023576633,18.95425179329862],[73.04724992080831,18.954251837317557]]]}"
000000000000000000e6,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[73.02474935841252,18.96049900169663],[73.02474935841252,18.960748679194737],[73.02449964924591,18.960748679243327],[73.02449964924591,18.960499001991252],[73.02474935841252,18.96049900169663]]]}"
000000000000000000e7,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[73.0522486093025,18.961751995105594],[73.0522486093025,18.962001700531616],[73.05199892963603,18.962001744904434],[73.05199892963603,18.961752039723983],[73.0522486093025,18.961751995105594]]]}"
000000000000000000e8,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[73.00050074176413,18.961752005161017],[73.00050074176413,18.9620017473293],[73.00025100673098,18.96200170596243],[73.00025100673098,18.961751964040644],[73.00050074176413,18.961752005161017]]]}"
000000000000000000e9,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[72.94575189871286,18.947001273213818],[72.94575189871286,18.947251038846424],[72.94550219589553,18.94725101753879],[72.94550219589553,18.94700133985203],[72.94575189871286,18.947001273213818]]]}"
000000000000000000ea,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[72.94749990119894,18.948749266499483],[72.94749990119894,18.94899894736537],[72.94675070735823,18.948998964905954],[72.94675070735825,18.948749284781808],[72.94749990119894,18.948749266499483]]]}"
000000000000000000eb,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[72.94774960191674,18.948998967094493],[72.94774960191674,18.94924864837913],[72.94749990119894,18.949248716102513],[72.94749990119894,18.94899894736537],[72.94774960191674,18.948998967094493]]]}"
000000000000000000ec,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[72.94849870249513,18.948998936099944],[72.94849870249513,18.94924870582626],[72.94824900256485,18.949248687090872],[72.94824900256485,18.948999005311787],[72.94849870249513,18.948998936099944]]]}"
000000000000000000ed,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[72.94824900256485,18.94949836904146],[72.94824900256485,18.949748138863647],[72.94774960191674,18.949748099162843],[72.94774960191674,18.94949841753515],[72.94824900256485,18.94949836904146]]]}"
000000000000000000ee,0.03751672209795783,375.1672209795783,"{""type"":""Polygon"",""coordinates"":[[[72.99499822102973,18.970500762512767],[72.99499822102973,18.97075050522153],[72.99474848014601,18.970750446097327],[72.99474848014601,18.970500791356386],[72.99499822102973,18.970500762512767]]]}"
000000000000000000ef,0.06636431887458352,663.6431887458352,"{""type"":""Polygon"",""coordinates"":[[[72.99449873899694,18.97075047428036],[72.99449873899694,18.971000216666226],[72.99424908767685,18.971000164938513],[72.99424908767685,18.970750510520286],[72.99449873899694,18.97075047428036]]]}"
000000000000000000f0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[72.86024863654275,18.97999864241986],[72.86024863654275,18.980248345735326],[72.85999893488157,18.980248333778697],[72.85999893488157,18.979998630711727],[72.86024863654275,18.97999864241986]]]}"
000000000000000000f1,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[72.89049921137024,18.994999074405207],[72.89049921137024,18.995248817977853],[72.89024945085292,18.99524874510453],[72.89024945085292,18.994999089470774],[72.89049921137024,18.994999074405207]]]}"
000000000000000000f2,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[72.9150019703112,18.99549851072807],[72.9150019703112,18.99574819126137],[72.91475223529406,18.995748158585055],[72.91475223529406,18.995498478299425],[72.9150019703112,18.99549851072807]]]}"
000000000000000000f3,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[73.00075047653159,18.962001700561085],[73.00075047653159,18.96225144314653],[73.00050074176413,18.962251401947047],[73.00050074176413,18.9620017473293],[73.00075047653159,18.962001700561085]]]}"
000000000000000000f4,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[73.00100012094158,18.962251387746765],[73.00100012094158,18.96250113074926],[73.00075047653159,18.96250109818127],[73.00075047653159,18.96225144314653],[73.00100012094158,18.962251387746765]]]}"
000000000000000000f5,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[73.00124985517769,18.962501171367656],[73.00124985517769,18.96275082706569],[73.00100012094158,18.962750873922435],[73.00100012094158,18.96250113074926],[73.00124985517769,18.962501171367656]]]}"
000000000000000000f6,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[73.00924949849508,18.96625124851231],[73.00924949849508,18.966500914660834],[73.00899977277861,18.96650097107884],[73.00899977277861,18.966251217451365],[73.00924949849508,18.96625124851231]]]}"
000000000000000000f7,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[73.0690014823789,18.966500933669952],[73.0690014823789,18.966750658807758],[73.0685020688275,18.966750697138107],[73.0685020688275,18.966500972491044],[73.0690014823789,18.966500933669952]]]}"
000000000000000000f8,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[73.00924949849508,18.966750668705053],[73.0092494984951,18.96749975640918],[73.00899977277861,18.967499811842156],[73.00899977277861,18.966750637151478],[73.00924949849508,18.966750668705053]]]}"
000000000000000000f9,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[73.01875185056954,18.968998025233027],[73.01875185056954,18.969252176814344],[73.01850213499247,18.969252246272788],[73.01850213499247,18.96899800721282],[73.01875185056954,18.968998025233027]]]}"
000000000000000000fa,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[73.0522486093025,18.971999006899924],[73.0522486093025,18.9722487193126],[73.05199892963603,18.972248753608294],[73.05199892963603,18.97199904144118],[73.0522486093025,18.971999006899924]]]}"
000000000000000000fb,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[73.01449782101007,18.9804980311888],[73.01449782101007,18.981001955387082],[73.01424810089115,18.98100191848022],[73.01424810089115,18.980498082509172],[73.01449782101007,18.9804980311888]]]}"
000000000000000000fc,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[73.10649800060962,18.982500209477678],[73.10649800060962,18.982999579760676],[73.10624828960667,18.98299959723928],[73.10624828960667,18.982500227445744],[73.10649800060962,18.982500209477678]]]}"
000000000000000000fd,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[73.06450221823094,18.982749937452372],[73.06450221823094,18.98299958146819],[73.06424804840073,18.982999642442756],[73.06424804840073,18.98274991092839],[73.06450221823094,18.982749937452372]]]}"
000000000000000000fe,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[73.06475188442597,18.983249356941723],[73.06475188442597,18.98349900154132],[73.06450221823094,18.983499045504413],[73.06450221823094,18.983249313401647],[73.06475188442597,18.983249356941723]]]}"
000000000000000000ff,0.007377359954235601,73.77359954235601,"{""type"":""Polygon"",""coordinates"":[[[73.10599857833179,18.983499072047444],[73.10599857833179,18.983748757291565],[73.10574886678499,18.983748773207974],[73.10574886678499,18.98349900044588],[73.10599857833179,18.983499072047444]]]}"
00000000000000000100,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[73.06500164041866,18.98399843129513],[73.06500164041866,18.983748786111715],[73.06525130607484,18.983748741565975],[73.06525130607484,18.984248208090282],[73.06475188442597,18.984248199601367],[73.06475188442597,18.983998466745415],[73.06500164041866,18.98399843129513]]]}"
00000000000000000101,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[73.10574886678499,18.984248143714083],[73.10574886678499,18.984497916983724],[73.10549915496628,18.984497843989008],[73.10549915496628,18.984248158727052],[73.10574886678499,18.984248143714083]]]}"
